Day,Month,Year,Genotype,Protein C,Protein D,Treatment,nucleus_id,area [µm$^2$],volume[µm$^3$],extent,solidity,mean intensity Protein C,mean intensity Protein D,ch_0_PCA_1,ch_0_PCA_2,ch_0_PCA_3,ch_0_PCA_4,ch_0_PCA_5,ch_1_PCA_1,ch_1_PCA_2,ch_1_PCA_3,ch_1_PCA_4,ch_1_PCA_5,ch_2_PCA_1,ch_2_PCA_2,ch_2_PCA_3,ch_2_PCA_4,ch_2_PCA_5
15,3,90,WT,C,D,B,03-04,698.552032921875,1494.3536087040004,0.5280667105551898,0.9527655699410065,22.78166555851064,6.765999002659575,-0.5671983034833519,1.6610049232714106,-1.886398948269779,-0.5741248279525633,1.2962624749859273,-0.6200587604216504,1.0900965544610484,-0.9531514346040612,-2.029563079055223,-1.5053065869230535,-0.765866704487172,-0.31410012229646184,-0.8250126893318973,-3.9439868683426424,-0.6003387992837295
15,3,90,WT,C,D,B,03-05,600.7544772539063,1206.4620142080003,0.5251946366782007,0.9495137090073799,21.882540662960675,14.722616841671814,-0.5671983034833519,1.6610049232714106,-1.886398948269779,-0.5741248279525633,1.2962624749859273,-0.6200587604216504,1.0900965544610484,-0.9531514346040612,-2.029563079055223,-1.5053065869230535,-0.765866704487172,-0.31410012229646184,-0.8250126893318973,-3.9439868683426424,-0.6003387992837295
15,3,90,WT,C,D,B,03-06,644.7578661562501,1348.7932339200004,0.536826495304004,0.9548931680295436,24.96183241252302,8.42085635359116,1.41965709821551,-0.01506996761280903,-0.07630344293845097,-0.16983666372330775,-0.09266329323187641,1.3865166387098986,0.008035599357941825,-0.04796250560064451,-0.11660534879259632,-0.19896772457052583,1.427002976860449,-0.10964493684499549,-0.1615694211779949,0.09552781141434538,-0.1823429196461918
15,3,90,WT,C,D,B,03-07,718.7139150468751,1581.5407956480003,0.5182743182743182,0.9542150618209067,19.40007067692791,6.765391864300298,-0.6688817928757778,0.43917954429704786,-0.041101417182070936,1.3250976028894697,-1.1781283193923329,-0.6323754271215746,1.0584096352874452,-0.9843476736398681,-1.2860945645482997,0.9198521407509492,-0.7675726310362648,-1.468386514867018,-0.9106797752667167,0.5146809277363179,-1.0402063192400752
15,3,90,WT,C,D,B,03-08,623.9780998945313,1290.2958478080002,0.5446681346335326,0.954345030314165,14.516989123110983,7.038839156800462,-0.6688817928757778,0.43917954429704786,-0.041101417182070936,1.3250976028894697,-1.1781283193923329,-0.6323754271215746,1.0584096352874452,-0.9843476736398681,-1.2860945645482997,0.9198521407509492,-0.7675726310362648,-1.468386514867018,-0.9106797752667167,0.5146809277363179,-1.0402063192400752
15,3,90,WT,C,D,B,04-01,655.676945859375,1381.0226855040003,0.5348484848484848,0.9529094181163767,22.96402715949458,10.63833805476865,1.4142899804176379,-0.03201280542113116,-0.09814112747906142,-0.06062588987949067,-0.297366393088033,1.3939687824604297,0.01709174484912685,0.07651075023046874,0.11335241589899835,-0.0306284126230448,1.3984871434976607,-0.049360584033238286,0.16840430855991212,0.12980152069522588,-0.4616508546837304
15,3,90,WT,C,D,B,04-02,656.28445471875,1388.6608792320003,0.5373414071510957,0.9551104087472772,21.0874698148645,8.494186566496735,-0.7684384577498862,-0.6982891912961992,-0.18875599202848412,-0.4075654229247548,0.04242940743756927,-0.5977005848137196,1.183455965737677,-0.3137368621135209,-2.2309693531728647,0.6051867545648556,-0.7674506734892843,-1.4361377717068329,-1.048844059007952,1.138620562857963,0.10659049380946614
15,3,90,WT,C,D,B,04-03,597.9680452968751,1205.406328896,0.5416620158499833,0.9509136334688679,22.64370717634331,15.476276338158776,-0.7684384577498862,-0.6982891912961992,-0.18875599202848412,-0.4075654229247548,0.04242940743756927,-0.5977005848137196,1.183455965737677,-0.3137368621135209,-2.2309693531728647,0.6051867545648556,-0.7674506734892843,-1.4361377717068329,-1.048844059007952,1.138620562857963,0.10659049380946614
15,3,90,WT,C,D,B,04-04,783.0374951953125,1637.119522368,0.3916072489601901,0.7366641517869618,21.74119030459356,7.846565261920115,1.4698181972243411,-0.08149025646425048,-0.026761400316191314,-0.2102469500378219,-0.17266126532230827,1.3237058462326046,0.16376400702833435,-0.11717148700210467,0.1610191587005136,-0.045417020254995256,1.4293033999227216,-0.12347859821891075,0.032978339452173995,0.025266054714735996,-0.309309008273032
15,3,90,WT,C,D,B,04-05,888.1721330625,1707.4778434560003,0.3887184562097971,0.7758465011286682,20.157695664823976,9.404022403258656,-0.587693380356594,1.9178505970341073,-0.8458609797122575,-0.4092259730383895,0.165898362022995,-0.6085570993184659,1.369925701378506,-1.2566167514402709,0.5770771860153904,-1.4481240960174275,-0.7274906685928366,-0.8517818485208769,1.1195720333385601,-0.21885966307002544,-1.841701754638118
15,3,90,WT,C,D,B,04-06,620.1252349101563,1273.7774776320002,0.5376952920205516,0.9507740799110039,20.108911856474258,10.786563962558501,-0.587693380356594,1.9178505970341073,-0.8458609797122575,-0.4092259730383895,0.165898362022995,-0.6085570993184659,1.369925701378506,-1.2566167514402709,0.5770771860153904,-1.4481240960174275,-0.7274906685928366,-0.8517818485208769,1.1195720333385601,-0.21885966307002544,-1.841701754638118
