Day,Month,Year,Genotype,Protein C,Protein D,Treatment,nucleus_id,area [µm$^2$],volume[µm$^3$],extent,solidity,Protein 1,Protein 2,ch_0_PCA_1,ch_0_PCA_2,ch_0_PCA_3,ch_0_PCA_4,ch_0_PCA_5,ch_0_PCA_6,ch_1_PCA_1,ch_1_PCA_2,ch_1_PCA_3,ch_1_PCA_4,ch_1_PCA_5,ch_1_PCA_6,ch_2_PCA_1,ch_2_PCA_2,ch_2_PCA_3,ch_2_PCA_4,ch_2_PCA_5,ch_2_PCA_6
15,3,90,WT,C,D,A+B,09-19,513.412674328125,918.0736266240001,0.5813148788927336,0.9450872594770824,23.098823051948052,7.480316558441558,1.8946207491185765,-0.9758615489273875,-1.1031718242108752,-1.4284578092860127,1.324153386444832,-0.007830108991753243,0.1328242081400055,-1.7101382279998527,-0.0059287383664863415,1.564036764182514,-0.41991556650551204,-0.27341961885160015,-0.6753623117620624,0.3617546861112656,0.14358250047865012,-0.29280427983312857,-0.0063848835666318335,0.3778154502855722
15,3,90,WT,C,D,A+B,10-01,555.6292949882813,1024.8220414080001,0.5181475667189953,0.9362873028480654,30.99133490880446,13.407501666363691,1.467204801136694,-0.7805030224246987,-0.1436551063755426,0.27751381067352154,-0.8888991662941185,0.11006226660645703,1.1498968044877305,-1.1029172312094675,-0.5731269949662501,-0.5700527905349995,0.802449120931559,1.40257119643542,-0.26393332446262974,0.3380046942085888,1.2047436483453988,0.019122022429134664,-0.15819291526136428,0.2301283971154693
15,3,90,WT,C,D,A+B,10-02,541.430364234375,965.8899613440002,0.48043243243243244,0.9368186472324279,33.25864729330076,11.86022888003086,1.7638004838034094,-0.6944418753880366,0.3202336491178485,0.6327950583103387,-0.7228611375184415,-0.2065573651221108,1.1966518989352886,-1.130384299992416,1.788954348970323,-0.6861601512141259,1.8479325401875677,1.236560511282427,-0.3441062577878279,0.1886716348139347,0.44554276855002084,0.29212450237438237,0.8842268145406066,0.42856683171314847
15,3,90,WT,C,D,A+B,10-03,612.8542328906251,1196.9608464000003,0.5359526192859526,0.9427271838012325,33.55330739299611,14.018002594033723,0.48798914946175326,-0.46757865005264837,0.6203611979143978,-0.344162223819345,1.9788048721704523,-0.082719634276002,1.6553690271973078,-0.23043868183630845,0.09674232231614072,1.6103765626417113,-0.2032790691082718,-3.876162068986578,-0.1127508143030141,0.5547970599003664,0.6725495193612121,0.05483445651420558,-0.2582393351325071,0.0202040328253171
15,3,90,WT,C,D,A+B,10-04,549.7932971953126,1025.4430327680002,0.5295173961840629,0.942146402692988,29.81753769757161,13.35020892630049,0.5588606091092845,0.523999860392126,1.3651239206085302,-1.3244522942688635,0.5481146418643946,1.4232732963646957,0.8605511036801013,-0.44817864435928717,0.17549185275105386,0.6659938534982129,-0.6582173232344759,-1.7440771421873837,-0.1164439742101016,0.4901368374735977,1.0143881374240935,0.14540437577311652,0.43524346926551155,-0.12527774360484392
15,3,90,WT,C,D,A+B,10-05,596.6851479960937,1130.0179777920002,0.5302156177156178,0.9386186619899933,27.207836456558773,14.676869813705556,1.1553349505697987,-1.2071469545809448,0.45921599641179,-0.6686925311650972,1.045454545911596,-0.27387470844858053,0.48841803223109226,-1.5487159178579113,-0.5670857918790922,0.3810506086593139,0.4678103081651367,-1.530949310168552,-0.08716123185294476,0.4683836987394245,1.0932721868721396,0.2052766843464319,-0.18843516983390907,0.5871275915760225
15,3,90,WT,C,D,A+B,10-06,565.4700349804688,1081.4564534400001,0.5226590636254502,0.948684425559732,24.554464542061442,8.234912431811656,0.18250023150670788,0.63722685154707,0.3541098317411209,-1.2475455367520225,0.21078112299262558,0.6714061623148616,-0.08175936939327974,-0.2625761737510658,-0.7550607096263834,-0.039501875729246794,-0.8267290653168697,-1.3676256213321591,-0.661533683472932,0.10658142812043851,-0.2284997871499019,-0.030457924025953036,-0.036646340876522736,0.19153737286796071
15,3,90,WT,C,D,A+B,10-07,543.8998333828125,982.159934976,0.5397215397215397,0.9349728068101206,29.50158067779464,11.710799190692969,1.7686338859506943,-0.9230236999946777,-0.46367746652025454,0.4295642862740262,-0.073225119595701,-0.6551472806509117,1.2267682439557515,-1.2913521360327822,0.5953138922560237,1.1988829566717265,0.10102557834661086,1.1259299216654917,-0.33178287229105624,0.14630253300302817,0.5553854775559479,-0.22888212318982037,0.35009127788948907,0.48311327912703833
15,3,90,WT,C,D,A+B,10-08,624.4589997421875,1212.4235312640003,0.5282467532467533,0.9361334867663982,30.62420610530629,12.316431059209178,0.7741614189149779,-0.6968459718532416,0.26662653565787114,1.4935269525488482,-0.3364585619712503,-1.0593371655640393,1.432501765263957,-0.38061647730336967,-0.25350043961670315,-1.1848030191918193,0.5911498199237422,1.103959665857949,-0.2596734365194079,-0.18727468194895752,0.6961290532453325,-0.13968739048567205,0.12917790016817626,0.02028829171125462
15,3,90,WT,C,D,A+B,10-09,559.0733127890626,1051.524669888,0.5638694638694639,0.9426599120414185,26.441091360066142,11.858442095316837,1.1689240855771863,-0.6624042986735601,-1.2688976750759977,-0.004455636040857426,1.1839683930865683,-0.3950821270744749,0.3676369142073561,-1.141735702139388,-0.9959486574902459,-0.7036467428706895,-0.15118132426171477,-1.169779075527947,-0.3819226582817941,0.3323244514683242,0.9921226443861719,0.34567403049660517,-0.14561438703047383,0.420677908768666
15,3,90,WT,C,D,A+B,10-10,577.1970463359376,1073.321466624,0.5334567901234568,0.9333621341397559,23.718757232122194,8.95001157139551,1.3607764491395082,-1.0596348274270715,-0.0879231397752221,-0.201333590774603,-0.6035756715537056,-0.2655753908520693,0.09188114117649591,-1.8464721284657326,-0.6957925554089814,-0.4281299458881046,1.2542345511823179,1.1285628248493609,-0.5279939708208684,0.3118943236220355,0.20626202831424179,-0.02639195269388661,0.025104158326289053,0.49900698281244366
15,3,90,WT,C,D,A+B,10-11,548.5061502421876,1001.7832619520001,0.506913021618904,0.9407511080009331,28.05950905033474,11.72353087031986,1.2053033759131213,0.11082255998822381,0.9940085192118908,-0.09314901244144265,1.5123828487595132,-1.953870817225361,0.6556218816572872,-0.6987820345227477,1.7068232187711367,-0.8744762552849399,-0.4687788492866167,0.16223712059613415,-0.36819856462425543,0.18717805647112,0.7292454965819383,0.19662351685338775,0.37490611803496654,0.02301290363629133
15,3,90,WT,C,D,A+B,10-12,566.0010883828126,1059.845954112,0.5881927212572374,0.9411083540115798,30.41565594421984,13.975098142614401,1.1163624577940998,-0.41736604810579453,-0.07106235208147874,0.04003610399496565,-0.6453660459926475,-0.4637082181572743,1.165285739150494,-0.9224489478155445,-0.6784158333727552,-0.4946645407913833,1.2077811390018247,0.7982007911635799,0.16316248351819135,1.2898919831158056,0.869582965693838,0.004222496548384152,-0.4884363441988974,-0.3230868501506542
15,3,90,WT,C,D,A+B,10-13,544.5999923203126,996.4427362560001,0.5510302197802198,0.9344281388306546,29.74884706468902,12.954256512526486,1.2439375701806499,-0.043784789643150406,-1.1325903567261797,0.48859818533075544,-0.7301193274872199,-1.2549711371220331,0.8979491450153269,-0.46419651741156376,-0.7061697945696473,-0.3801734402096853,-1.105862227703852,-0.11159441194661286,-0.28362216774277815,0.3087423620033899,1.2578093487079751,0.10068358211723799,-0.04820575724724982,0.1267622406793438
15,3,90,WT,C,D,A+B,10-14,573.5892063515626,1101.8870691840002,0.5334295334295335,0.9427265965359686,22.344510820559062,8.975428313796213,0.2239077672486908,0.3446134281966231,0.7306395339283006,-0.962409437727643,-0.16945482093976919,0.9338473302132108,-0.21933050179182592,-0.9676113283673203,-0.41160188014200566,-0.3725274429131625,-1.1530081225688291,-0.7800824367898318,-0.5783337582581118,0.21883972081122532,0.3094227074774196,-0.1493490387783807,-0.013045150136913743,0.043214901269154476
